customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,Churn_Probability,Predicted_Churn,Risk_Level
9847-HNVGP,17,19.95,310.6,1,2,3,0,0.0043904264,0,Low Risk
6696-YDAYZ,16,20.5,290.55,2,2,3,0,0.00094598037,0,Low Risk
8980-WQFWL,35,62.1,2096.1,0,0,2,0,0.0946692,0,Low Risk
1730-ZMAME,32,79.5,2665.0,0,1,2,0,0.46792826,0,Medium Risk
6506-EYCNH,28,19.55,543.8,0,2,0,0,0.030775899,0,Low Risk
4634-JLRJT,1,20.35,20.35,0,2,3,0,0.24931781,0,Low Risk
9501-UKKNL,59,51.7,3005.8,0,0,2,0,0.24737719,0,Low Risk
2560-QTSBS,72,23.3,1623.15,1,2,0,0,0.00023002151,0,Low Risk
7541-YLXCL,36,65.4,2498.4,1,0,3,1,0.1955309,0,Low Risk
4795-WRNVT,40,65.1,2586.0,0,0,3,0,0.056026407,0,Low Risk
6080-TCMYC,40,81.2,3292.3,0,1,2,0,0.33956873,0,Low Risk
0260-ZDLGK,9,72.9,651.4,0,0,3,1,0.5277362,1,Medium Risk
7860-UXCRM,63,74.5,4674.55,2,0,1,0,0.01094276,0,Low Risk
6357-JJPQT,3,80.5,232.35,0,1,2,0,0.4279682,0,Medium Risk
2292-XQWSV,40,60.3,2448.5,1,0,3,0,0.07676349,0,Low Risk
9552-TGUZV,8,75.0,658.1,0,1,3,0,0.6126007,1,Medium Risk
5913-INRQV,34,90.15,3128.8,1,1,3,0,0.104855515,0,Low Risk
8722-NGNBH,5,40.0,223.45,0,0,3,1,0.649857,1,Medium Risk
6210-KBBPI,9,99.45,919.4,0,1,1,1,0.9133512,1,High Risk
9643-YBLUR,9,69.05,653.95,0,0,1,0,0.28105682,0,Low Risk
8734-FNWVH,31,59.7,1825.5,0,0,0,0,0.091596305,0,Low Risk
9447-YPTBX,50,19.85,943.1,1,2,0,0,0.0036248942,0,Low Risk
0133-BMFZO,2,86.25,181.65,0,1,2,1,0.8380513,1,High Risk
6128-CZOMY,1,45.65,45.65,0,0,2,1,0.8528374,1,High Risk
9540-JYROE,8,70.1,551.35,0,1,3,1,0.5590975,1,Medium Risk
9026-LHEVG,9,40.75,359.4,0,0,2,0,0.42030138,0,Medium Risk
2260-USTRB,2,70.2,115.95,0,1,0,1,0.81787765,1,High Risk
3656-TKRVZ,3,55.35,165.2,0,0,2,1,0.64531475,1,Medium Risk
7011-CVEUC,25,95.7,2338.35,0,1,1,0,0.5388213,1,Medium Risk
6185-TASNN,1,46.3,46.3,0,0,2,0,0.5907873,1,Medium Risk
7925-PNRGI,45,81.3,3541.1,0,0,3,0,0.021112215,0,Low Risk
8623-TMRBY,51,84.2,4146.05,0,1,2,1,0.69232255,1,Medium Risk
1552-CZCLL,55,20.0,1087.25,0,2,1,0,0.1293683,0,Low Risk
3038-PQIUY,38,66.15,2522.4,0,0,0,0,0.1646911,0,Low Risk
1501-SGHBW,2,45.85,81.0,0,0,3,1,0.40809542,0,Medium Risk
9313-CDOGY,38,19.6,717.3,0,2,2,0,0.04120784,0,Low Risk
8148-BPLZQ,34,49.8,1734.2,0,0,2,0,0.10510238,0,Low Risk
2623-DRYAM,70,101.75,7069.3,1,1,2,0,0.16610725,0,Low Risk
9987-LUTYD,13,55.15,742.9,1,0,3,0,0.105819315,0,Low Risk
3208-YPIOE,39,75.25,3017.65,0,1,2,1,0.635864,1,Medium Risk
4488-KQFDT,61,103.95,6423.0,1,1,2,0,0.24875672,0,Low Risk
2612-RANWT,12,100.15,1164.3,0,1,0,1,0.8040457,1,High Risk
5693-PIPCS,41,99.65,4220.35,2,1,1,0,0.0060058045,0,Low Risk
0491-KAPQG,21,73.7,1558.7,0,1,2,0,0.6753882,1,Medium Risk
1925-LFCZZ,55,50.05,2743.45,1,0,0,0,0.015524397,0,Low Risk
8039-EQPIM,69,60.25,4055.5,2,0,0,0,0.007292653,0,Low Risk
6900-PXRMS,26,105.75,2710.25,0,1,2,1,0.7901561,1,High Risk
8707-RMEZH,69,87.3,6055.55,1,1,1,0,0.15016408,0,Low Risk
3346-BRMIS,18,48.35,810.7,0,0,2,1,0.56976545,1,Medium Risk
3209-ZPKFI,47,54.25,2538.2,0,0,2,0,0.30466428,0,Low Risk
6479-VDGRK,72,85.3,6129.2,2,0,0,0,0.0018177218,0,Low Risk
9373-WSLOY,33,50.0,1750.85,0,0,2,0,0.10510238,0,Low Risk
2933-FILNV,2,24.4,36.55,0,0,3,1,0.5760317,1,Medium Risk
3569-JFODW,72,90.95,6652.45,2,0,1,0,0.0011020745,0,Low Risk
9819-FBNSV,37,72.25,2575.45,0,1,0,0,0.2193241,0,Low Risk
9544-PYPSJ,62,96.1,6019.35,0,1,1,0,0.055537105,0,Low Risk
1591-XWLGB,71,19.85,1379.6,2,2,1,0,0.00023777944,0,Low Risk
0396-UKGAI,23,55.3,1284.2,0,0,0,0,0.054085705,0,Low Risk
3243-ZHOHY,16,20.1,296.15,1,2,3,0,0.007053198,0,Low Risk
5186-EJEGL,9,69.5,653.25,0,0,3,0,0.34856424,0,Low Risk
7527-QNRUS,17,25.15,412.6,2,2,3,0,0.00590479,0,Low Risk
9986-BONCE,4,20.95,85.5,0,2,0,1,0.13466114,0,Low Risk
2722-JMONI,1,49.55,49.55,0,0,2,1,0.41187197,0,Medium Risk
2203-GHNWN,24,79.65,1928.7,0,1,3,0,0.18639325,0,Low Risk
3878-AVSOQ,1,71.25,71.25,0,1,2,0,0.7533561,1,High Risk
3258-SYSWS,72,113.8,7845.8,2,1,0,0,0.0018826294,0,Low Risk
5296-PSYVW,72,24.55,1750.7,2,2,2,0,0.0018897094,0,Low Risk
6319-QSUSR,11,19.7,216.2,0,2,1,0,0.10572697,0,Low Risk
4083-EUGRJ,9,20.25,178.5,0,2,3,1,0.13738321,0,Low Risk
7579-OOPEC,2,50.15,115.1,0,0,1,1,0.35663977,0,Low Risk
0512-FLFDW,60,100.5,6029.0,1,1,1,0,0.09176648,0,Low Risk
1771-OADNZ,29,95.9,2745.2,0,1,2,1,0.56407744,1,Medium Risk
0487-CRLZF,49,74.45,3721.9,2,0,0,0,0.0014538608,0,Low Risk
2107-FBPTK,30,104.1,3121.1,0,1,2,0,0.2818654,0,Low Risk
9451-WLYRI,53,19.05,990.45,1,2,1,0,0.008953072,0,Low Risk
8219-VYBVI,39,25.0,1004.35,2,2,3,0,0.00835105,0,Low Risk
1991-VOPLL,9,19.05,157.65,0,2,3,0,0.090500094,0,Low Risk
9738-QLWTP,39,81.9,3219.75,1,1,2,0,0.41534695,0,Medium Risk
1016-DJTSV,8,69.7,572.85,0,1,2,0,0.34093785,0,Low Risk
9419-IPPBE,51,90.15,4554.85,1,1,2,0,0.09175648,0,Low Risk
0174-QRVVY,71,25.35,1847.55,2,2,1,0,0.001118003,0,Low Risk
5699-BNCAS,71,24.65,1766.75,2,2,3,0,0.0009990794,0,Low Risk
2900-PHPLN,70,19.55,1462.05,2,2,1,0,0.00030206892,0,Low Risk
0612-RTZZA,1,25.25,25.25,0,0,2,1,0.692078,1,Medium Risk
8106-GWQOK,38,60.0,2193.2,2,0,0,0,0.0037135794,0,Low Risk
8751-EDEKA,28,89.9,2433.5,0,1,1,0,0.5104906,1,Medium Risk
6878-GGDWG,32,19.4,641.15,0,2,0,0,0.06488689,0,Low Risk
4039-PIMHX,49,49.8,2398.4,2,0,3,0,0.02153768,0,Low Risk
8450-LUGUK,37,24.1,861.85,2,2,0,0,0.0058721043,0,Low Risk
3604-WLABM,10,54.25,583.0,0,0,2,0,0.11766931,0,Low Risk
0795-GMVQO,67,109.9,7332.4,1,1,1,0,0.06315828,0,Low Risk
2259-OUUSZ,7,35.5,249.55,1,0,1,0,0.04112066,0,Low Risk
1142-IHLOO,51,87.55,4475.9,1,1,1,0,0.046338342,0,Low Risk
6410-LEFEN,9,45.15,416.45,0,0,2,1,0.53843486,1,Medium Risk
4633-MKHYU,9,88.4,788.6,0,1,3,0,0.48337346,0,Medium Risk
6257-RJOHI,4,50.8,202.3,0,0,3,0,0.32223135,0,Low Risk
1545-JFUML,71,99.0,6994.6,2,1,2,0,0.012249287,0,Low Risk
3194-ORPIK,50,84.4,4116.15,0,1,0,1,0.57902735,1,Medium Risk
7826-VVKWT,24,96.55,2263.45,2,1,2,0,0.022692105,0,Low Risk
1353-GHZOS,22,59.75,1374.35,1,0,0,0,0.062377974,0,Low Risk
2587-EKXTS,44,111.5,4915.15,0,1,2,0,0.12312712,0,Low Risk
5442-BXVND,33,24.25,838.5,0,2,0,0,0.069150016,0,Low Risk
8816-VXNZD,1,75.1,75.1,0,1,2,1,0.81635696,1,High Risk
9378-FXTIZ,54,70.15,3715.65,1,0,1,1,0.040037453,0,Low Risk
1723-HKXJQ,42,101.75,4273.45,0,1,2,1,0.8290223,1,High Risk
7825-GKXMW,1,45.8,45.8,0,0,2,1,0.8528374,1,High Risk
9753-OYLBX,1,20.5,20.5,0,2,3,0,0.7313917,1,High Risk
2364-UFROM,30,70.4,2044.75,1,0,2,0,0.036014862,0,Low Risk
6656-JWRQX,1,30.55,30.55,0,0,3,0,0.46565494,0,Medium Risk
6473-ULUHT,16,84.9,1398.25,0,0,2,0,0.2776333,0,Low Risk
1240-KNSEZ,1,20.1,20.1,0,2,3,1,0.6610083,1,Medium Risk
0836-SEYLU,9,40.65,328.95,0,0,3,1,0.45742854,0,Medium Risk
4433-JCGCG,46,101.0,4680.05,0,1,2,1,0.5530502,1,Medium Risk
3716-BDVDB,1,69.1,69.1,0,1,2,1,0.95116794,1,High Risk
7688-AWMDX,71,54.5,3778.2,2,0,0,0,0.0005412568,0,Low Risk
2842-BCQGE,43,75.35,3161.4,0,1,1,0,0.31438464,0,Low Risk
7244-QWYHG,50,44.45,2188.45,1,0,0,0,0.0065220823,0,Low Risk
5899-MQZZL,13,75.0,999.45,0,1,3,1,0.44484416,0,Medium Risk
6849-OYAMU,19,100.0,1888.65,1,1,0,1,0.5595454,1,Medium Risk
5312-UXESG,41,98.05,3990.6,0,1,0,0,0.34023625,0,Low Risk
9488-HGMJH,1,71.15,71.15,0,1,2,1,0.7533561,1,High Risk
6038-GCYEC,24,54.15,1240.25,0,0,1,1,0.3221753,0,Low Risk
2150-WLKUW,40,63.9,2635.0,1,0,0,0,0.019378077,0,Low Risk
7159-FVYPK,3,69.15,235.0,0,0,0,0,0.5163285,1,Medium Risk
7032-LMBHI,37,64.65,2347.85,1,0,0,0,0.04423843,0,Low Risk
1150-WFARN,67,108.75,7156.2,2,1,1,1,0.05511483,0,Low Risk
6088-BXMRG,32,98.85,3089.6,0,1,2,0,0.40977225,0,Medium Risk
3144-AUDBS,6,49.15,270.8,0,0,2,1,0.65472114,1,Medium Risk
4821-SJHJV,32,89.6,2901.8,0,1,2,0,0.35484406,0,Low Risk
7346-MEDWM,59,83.25,4949.1,0,1,2,0,0.13077867,0,Low Risk
1137-DGOWI,30,70.25,2198.9,1,0,0,0,0.03563899,0,Low Risk
5616-PRTNT,20,19.4,374.5,0,2,2,1,0.41046086,0,Medium Risk
3812-LRZIR,27,24.5,761.95,2,2,2,0,0.04928471,0,Low Risk
4818-QIUFN,20,79.15,1520.9,0,1,2,1,0.6519553,1,Medium Risk
9483-GCPWE,9,20.1,190.25,1,2,3,0,0.012441976,0,Low Risk
4227-OJHAL,68,73.0,5163.0,1,0,1,0,0.11410601,0,Low Risk
9220-CXRSC,69,61.4,4059.85,2,0,1,0,0.01819721,0,Low Risk
4993-JCRGJ,26,84.3,2281.6,0,1,3,0,0.27774704,0,Low Risk
9537-JALFH,69,19.9,1356.7,2,2,0,0,0.0004078289,0,Low Risk
6698-OXETB,11,20.4,231.45,2,2,3,0,0.00094440987,0,Low Risk
2103-ZRXFN,1,50.75,50.75,0,0,3,0,0.61732787,1,Medium Risk
3724-BSCVH,10,20.45,242.4,1,2,3,0,0.001017438,0,Low Risk
4877-TSOFF,55,75.75,4264.25,1,0,0,0,0.0147373825,0,Low Risk
9209-NWPGU,44,65.4,2774.55,1,0,2,0,0.067443065,0,Low Risk
6961-VCPMC,46,80.4,3605.2,0,1,2,1,0.40520436,0,Medium Risk
7306-YDSOI,69,59.75,4069.9,2,0,0,0,0.0058468473,0,Low Risk
5288-AHOUP,11,78.5,874.2,0,1,2,0,0.4801065,0,Medium Risk
6688-UZPWD,11,102.0,1145.35,0,1,2,1,0.8937035,1,High Risk
0655-YDGFJ,29,48.95,1323.7,0,0,0,0,0.10845823,0,Low Risk
8468-EHYJA,57,99.65,5497.05,0,1,2,0,0.27827582,0,Low Risk
6823-SIDFQ,28,18.25,534.7,1,2,1,0,0.00023158437,0,Low Risk
1097-FSPVW,42,54.55,2455.05,0,0,1,0,0.18147978,0,Low Risk
2839-RFSQE,2,20.65,38.7,0,2,3,1,0.01994804,0,Low Risk
8328-SKJNO,23,40.65,947.4,1,0,0,0,0.11898284,0,Low Risk
7010-ZMVBF,18,20.45,357.0,0,2,3,0,0.0020746547,0,Low Risk
5201-CBWYG,62,24.8,1476.25,1,2,0,0,0.00069146015,0,Low Risk
0968-GSIKN,1,70.8,70.8,0,1,3,1,0.86172545,1,High Risk
1965-DDBWU,16,89.05,1448.6,0,1,1,1,0.67564976,1,Medium Risk
9057-SIHCH,3,96.6,291.9,0,1,2,1,0.7718818,1,High Risk
6352-GIGGQ,67,88.8,5903.15,1,0,0,0,0.073772036,0,Low Risk
3635-QQRQD,62,20.05,1201.65,2,2,1,0,0.0009616448,0,Low Risk
6771-XWBDM,57,104.5,5921.35,0,1,1,1,0.54449946,1,Medium Risk
2897-DOVND,2,69.8,146.65,0,1,2,0,0.53373694,1,Medium Risk
3082-YVEKW,23,77.15,1759.4,2,0,0,0,0.0044847685,0,Low Risk
0191-EQUUH,25,35.05,844.45,2,0,0,0,0.067257434,0,Low Risk
7134-HBPBS,72,108.1,7774.05,2,1,0,0,0.010832225,0,Low Risk
3489-HHPFY,2,84.05,134.05,0,1,2,0,0.44612822,0,Medium Risk
2926-JEJJC,8,20.2,140.95,1,2,0,0,0.07802138,0,Low Risk
8601-QACRS,5,50.6,249.95,0,0,3,1,0.3516722,0,Low Risk
4950-BDEUX,35,49.2,1701.65,0,0,2,0,0.15953898,0,Low Risk
5789-LDFXO,24,24.6,592.65,1,2,2,0,0.0044847215,0,Low Risk
0508-OOLTO,2,71.65,135.75,0,1,2,0,0.47491357,0,Medium Risk
2984-TBYKU,72,104.9,7732.65,2,1,1,0,0.015782295,0,Low Risk
9822-WMWVG,41,106.5,4282.4,0,1,2,0,0.30412054,0,Low Risk
2391-SOORI,4,49.35,219.65,0,0,2,1,0.62214684,1,Medium Risk
9040-KZVWO,26,75.5,2018.1,1,1,0,0,0.061755747,0,Low Risk
2645-QTLMB,7,94.25,669.0,0,1,2,1,0.8875945,1,High Risk
4806-HIPDW,1,68.95,68.95,0,1,2,1,0.95116794,1,High Risk
1548-ARAGG,4,58.5,224.85,0,0,3,0,0.12510552,0,Low Risk
6339-RZCBJ,48,78.9,3771.5,2,0,1,0,0.008310086,0,Low Risk
4424-TKOPW,2,93.85,196.75,0,1,2,1,0.8094348,1,High Risk
4415-WNGVR,12,79.2,943.85,1,0,2,0,0.25764668,0,Low Risk
2522-AHJXR,60,109.45,6572.85,0,1,0,0,0.020298934,0,Low Risk
0412-UCCNP,55,59.2,3175.85,2,0,2,0,0.010111427,0,Low Risk
1816-FLZDK,1,29.15,29.15,0,0,3,0,0.65755606,1,Medium Risk
7096-UCLNH,1,20.05,20.05,0,2,3,0,0.27407107,0,Low Risk
8443-ZRDBZ,4,76.05,318.9,0,1,2,1,0.79045445,1,High Risk
9136-ALYBR,1,24.45,24.45,0,0,3,1,0.740092,1,High Risk
4615-PIVVU,42,66.5,2762.75,2,0,1,0,0.008380996,0,Low Risk
8885-QSQBX,1,49.55,49.55,0,0,0,0,0.25912482,0,Low Risk
7479-NITWS,7,89.35,631.85,0,1,1,1,0.8622799,1,High Risk
8617-ENBDS,3,73.6,232.5,0,1,1,0,0.51350963,1,Medium Risk
9385-NXKDA,72,82.65,5919.35,2,0,1,0,0.004191154,0,Low Risk
0430-IHCDJ,15,49.0,749.25,0,0,2,0,0.59315485,1,Medium Risk
2959-MJHIC,4,80.35,307.4,0,1,2,1,0.52535456,1,Medium Risk
6674-KVJHG,11,25.2,245.15,1,2,2,0,0.024221864,0,Low Risk
1814-DKOLC,5,25.45,134.75,0,2,3,0,0.11538269,0,Low Risk
4201-JMNGR,1,55.8,55.8,0,0,2,1,0.73137265,1,High Risk
9351-HXDMR,72,110.9,8240.85,2,1,1,0,0.0025604824,0,Low Risk
3537-HPKQT,55,77.75,4266.4,0,1,1,0,0.111827135,0,Low Risk
2129-ALKBS,40,26.2,1077.5,0,2,2,0,0.12861969,0,Low Risk
5821-MMEIL,57,19.9,1115.6,2,2,0,0,0.006434407,0,Low Risk
5960-WPXQM,1,79.05,79.05,0,1,2,1,0.912291,1,High Risk
0684-AOSIH,1,95.0,95.0,0,1,2,1,0.90719175,1,High Risk
8260-NGFNY,1,25.2,25.2,0,0,3,1,0.5942235,1,Medium Risk
1309-XGFSN,52,80.85,4079.55,1,0,2,0,0.061730362,0,Low Risk
1866-RZZQS,41,98.4,4187.75,0,1,2,1,0.82508737,1,High Risk
6968-URWQU,43,56.35,2391.15,1,0,3,0,0.23826659,0,Low Risk
4742-TXUEX,47,19.3,890.5,2,2,0,0,0.0013362266,0,Low Risk
9631-XEYKE,3,50.4,137.25,0,0,0,0,0.34418756,0,Low Risk
8631-NBHFZ,66,79.4,5154.6,2,0,1,1,0.30389786,0,Low Risk
1335-MXCSE,55,55.25,3119.9,2,0,1,0,0.010379063,0,Low Risk
8873-TMKGR,29,19.1,529.5,1,2,3,0,0.0012347208,0,Low Risk
8800-JOOCF,12,84.05,966.55,0,1,2,0,0.40024224,0,Medium Risk
1469-LBJQJ,66,105.2,6936.85,0,1,2,0,0.8287552,1,High Risk
4958-XCBDQ,35,101.4,3496.3,0,1,2,1,0.42590293,0,Medium Risk
8337-UPOAQ,10,89.8,914.3,0,1,2,1,0.704046,1,High Risk
0064-YIJGF,27,75.75,1929.0,0,1,0,0,0.3776432,0,Low Risk
2386-OWURY,58,95.3,5817.7,0,1,2,0,0.27843234,0,Low Risk
1725-IQNIY,54,109.75,6110.2,2,1,0,1,0.67004955,1,Medium Risk
0310-VQXAM,9,19.85,178.8,0,2,3,0,0.1231848,0,Low Risk
6598-RFFVI,2,19.3,28.3,1,2,1,1,0.005701894,0,Low Risk
3453-RTHJQ,6,69.1,435.0,0,1,2,0,0.41216734,0,Medium Risk
6712-OAWRH,26,91.25,2351.8,0,1,2,1,0.5129095,1,Medium Risk
6278-FEPBZ,9,20.25,186.15,0,2,3,0,0.07536788,0,Low Risk
4280-DLSHD,8,54.75,445.85,0,0,3,0,0.11156996,0,Low Risk
1508-DFXCU,12,81.45,912.0,0,1,2,0,0.5342221,1,Medium Risk
8614-VGMMV,15,49.1,679.55,0,0,2,1,0.4740513,0,Medium Risk
7868-BGSZA,43,80.2,3581.6,1,0,2,0,0.17047,0,Low Risk
2800-QQUSO,42,100.3,4222.95,0,1,2,0,0.48663294,0,Medium Risk
2930-UOTMB,31,65.25,1994.3,0,0,1,1,0.06096982,0,Low Risk
7973-DZRKH,66,90.95,5930.05,2,1,1,0,0.019529773,0,Low Risk
5914-DVBWJ,18,85.45,1505.85,0,1,2,1,0.78896594,1,High Risk
7698-YFGEZ,1,20.0,20.0,0,2,3,0,0.33375055,0,Low Risk
2533-QVMSK,61,94.1,5638.3,2,1,2,1,0.0399156,0,Low Risk
9773-PEQBZ,10,79.85,797.25,0,1,2,0,0.57606345,1,Medium Risk
8644-XLFBW,1,71.65,71.65,0,1,2,1,0.7533561,1,High Risk
0650-BWOZN,18,73.55,1359.45,0,1,2,0,0.22146845,0,Low Risk
8625-AZYZY,24,104.65,2542.45,0,1,2,1,0.8298322,1,High Risk
7785-RDVIG,3,19.3,54.7,0,2,3,0,0.09437094,0,Low Risk
9602-WCXPI,50,20.15,989.05,1,2,1,0,0.0016252765,0,Low Risk
2903-YYTBW,1,44.55,44.55,0,0,2,0,0.42134735,0,Medium Risk
3620-MWJNE,2,54.45,87.3,0,0,3,0,0.50166196,1,Medium Risk
8573-JGCZW,17,19.65,351.55,1,2,0,0,0.035339974,0,Low Risk
6837-HAEVO,69,105.0,7297.75,2,1,2,0,0.0806443,0,Low Risk
6701-YVNQG,72,88.7,6301.7,2,0,1,0,0.0030741054,0,Low Risk
9306-CPCBC,3,74.25,210.3,0,1,2,1,0.5045635,1,Medium Risk
4304-XUMGI,50,75.15,3822.45,2,0,0,0,0.0022985537,0,Low Risk
9504-YAZWB,53,20.25,1048.45,2,2,3,0,0.01785862,0,Low Risk
8819-ZBYNA,58,109.1,6393.65,2,1,1,0,0.184017,0,Low Risk
6174-NRBTZ,46,30.75,1489.3,1,0,0,0,0.11170164,0,Low Risk
9481-IEBZY,72,112.9,8061.5,0,1,1,0,0.14822814,0,Low Risk
1833-VGRUM,1,74.2,74.2,0,1,2,1,0.6432426,1,Medium Risk
6137-NICCO,6,94.05,518.75,0,1,3,0,0.87791914,1,High Risk
9065-ZCPQX,72,78.85,5763.15,2,0,0,0,0.0008520692,0,Low Risk
6402-EJMWF,4,55.3,238.5,0,0,3,0,0.11604057,0,Low Risk
3620-EHIMZ,52,19.35,1031.7,2,2,3,0,0.011119543,0,Low Risk
6870-ECSHE,2,20.45,34.8,1,2,3,0,0.0090885535,0,Low Risk
8747-UDCOI,65,19.35,1319.95,2,2,0,0,0.0065320013,0,Low Risk
8374-XGEJJ,43,101.0,4388.4,0,1,2,1,0.791522,1,High Risk
2656-TABEH,4,100.2,420.2,0,1,2,1,0.7734952,1,High Risk
6946-LMSQS,25,89.05,2177.45,1,1,2,1,0.30346328,0,Low Risk
4626-OZDTJ,51,78.65,3950.85,1,0,1,0,0.016884184,0,Low Risk
9169-BSVIN,12,74.75,827.05,0,0,0,0,0.13495852,0,Low Risk
2325-ZUSFD,57,70.1,3913.3,1,0,0,1,0.009869585,0,Low Risk
8194-PEEBY,24,19.9,533.5,1,2,3,0,0.00088342413,0,Low Risk
6872-HXFNF,64,58.35,3756.45,1,0,0,0,0.014282411,0,Low Risk
3932-CMDTD,4,105.65,443.9,1,1,2,1,0.5856208,1,Medium Risk
7714-YXSMB,26,100.5,2599.95,0,1,0,0,0.20793307,0,Low Risk
8387-UGUSU,15,20.05,284.3,0,2,3,0,0.1151727,0,Low Risk
1080-BWSYE,64,25.65,1740.8,2,2,1,0,0.0019699512,0,Low Risk
4039-HEUNW,36,96.5,3436.1,0,1,2,1,0.44924763,0,Medium Risk
1194-HVAIF,27,95.0,2462.55,0,1,1,0,0.21667323,0,Low Risk
0812-WUPTB,1,70.85,70.85,0,1,3,1,0.86172545,1,High Risk
3594-UVONA,35,85.95,3110.1,1,0,1,1,0.06830732,0,Low Risk
0004-TLHLJ,4,73.9,280.85,0,1,2,1,0.63981324,1,Medium Risk
1767-TGTKO,8,45.45,411.75,0,0,2,0,0.51385677,1,Medium Risk
8439-LTUGF,10,20.0,198.6,0,2,1,0,0.048806164,0,Low Risk
8805-JNRAZ,2,49.2,103.7,0,0,3,0,0.48180485,0,Medium Risk
5089-IFSDP,58,109.45,6144.55,2,1,0,1,0.6173473,1,Medium Risk
6418-HNFED,51,83.25,4089.45,2,0,1,0,0.010275806,0,Low Risk
0206-OYVOC,46,19.25,864.2,2,2,3,0,0.002305982,0,Low Risk
7291-CDTMJ,1,19.65,19.65,0,2,0,0,0.064060114,0,Low Risk
7128-GGCNO,46,72.8,3249.4,0,1,0,0,0.30488342,0,Low Risk
0237-YFUTL,50,109.65,5405.8,0,1,0,0,0.41334367,0,Medium Risk
7691-KGKGP,53,65.0,3363.8,0,0,1,0,0.10403703,0,Low Risk
6710-HSJRD,61,114.1,7132.15,0,1,2,0,0.059668757,0,Low Risk
3675-EQOZA,5,20.65,93.55,0,2,0,0,0.07479125,0,Low Risk
0840-DCNZE,47,86.95,4138.9,1,0,0,0,0.03644705,0,Low Risk
1732-FEKLD,54,94.75,5121.75,1,1,0,0,0.17343724,0,Low Risk
9862-KJTYK,19,25.35,566.1,0,0,1,0,0.10199979,0,Low Risk
0479-HMSWA,26,105.45,2715.3,2,1,2,0,0.025028605,0,Low Risk
5854-KSRBJ,70,25.4,1782.05,2,2,3,0,0.0019936943,0,Low Risk
0365-BZUWY,17,102.55,1742.5,0,1,2,0,0.39728284,0,Low Risk
4817-VYYWS,30,100.2,2983.8,0,1,2,1,0.4421091,0,Medium Risk
5701-SVCWR,1,24.0,24.0,0,2,3,0,0.5061373,1,Medium Risk
3129-AAQOU,19,25.6,485.9,2,2,3,0,0.005453662,0,Low Risk
4922-CVPDX,26,73.5,1905.7,2,0,1,0,0.0029676883,0,Low Risk
1396-QWFBJ,21,74.05,1565.7,0,1,0,1,0.35686004,0,Low Risk
1357-BIJKI,50,98.25,4858.7,1,1,2,0,0.22213277,0,Low Risk
1099-BTKWT,68,54.4,3723.65,1,0,2,0,0.02706774,0,Low Risk
5299-SJCZT,3,101.55,298.35,0,1,0,1,0.9553028,1,High Risk
2018-PZKMU,9,103.1,970.45,0,1,2,0,0.32495058,0,Low Risk
7340-KEFQE,51,34.2,1782.0,2,0,0,0,0.0006400251,0,Low Risk
4570-QHXHL,9,43.75,405.7,0,0,2,0,0.54751945,1,Medium Risk
2403-BCASL,41,111.95,4534.9,1,1,2,1,0.7934918,1,High Risk
7392-YYPYJ,22,100.65,2415.95,0,1,2,0,0.44362295,0,Medium Risk
2898-LSJGD,21,55.95,1157.05,1,0,2,1,0.6508638,1,Medium Risk
2223-GDSHL,71,116.05,8297.5,2,1,0,0,0.019048303,0,Low Risk
7359-PTSXY,1,45.75,45.75,0,0,2,1,0.8528374,1,High Risk
9470-RTWDV,26,82.0,2083.1,1,0,1,0,0.04409262,0,Low Risk
2176-OSJUV,71,65.15,4681.75,2,0,0,0,0.00813076,0,Low Risk
9348-YVOMK,4,44.8,176.2,0,0,1,0,0.2957932,0,Low Risk
8104-OSKWT,12,79.8,1001.2,0,1,2,0,0.30531526,0,Low Risk
4521-YEEHE,18,88.85,1594.75,0,1,2,0,0.4415239,0,Medium Risk
4090-KPJIP,3,74.95,212.4,0,1,2,0,0.4966919,0,Medium Risk
3786-WOVKF,72,106.85,7677.4,1,1,0,0,0.021632908,0,Low Risk
4503-BDXBD,11,74.95,815.5,0,1,2,1,0.5688355,1,Medium Risk
6086-ESGRL,1,80.15,80.15,0,1,1,1,0.9460714,1,High Risk
2592-HODOV,13,19.3,259.65,1,2,1,0,0.0018718704,0,Low Risk
3886-CERTZ,72,109.25,8109.8,1,1,2,1,0.6627606,1,Medium Risk
7995-ZHHNZ,42,56.1,2386.85,1,0,1,0,0.08844686,0,Low Risk
3824-RHKVR,17,19.7,340.35,0,2,1,0,0.083251975,0,Low Risk
5816-SCGFC,7,51.3,419.35,0,0,3,0,0.23779978,0,Low Risk
5989-AXPUC,68,118.6,7990.05,2,1,3,0,0.012855697,0,Low Risk
4979-HPRFL,56,24.15,1402.25,2,2,0,0,0.002672673,0,Low Risk
8590-OHDIW,38,20.3,749.35,1,2,3,0,0.00045252524,0,Low Risk
8015-IHCGW,72,115.5,8425.15,2,1,2,0,0.01431594,0,Low Risk
2332-TODQS,48,25.05,1171.5,1,2,1,0,0.040058173,0,Low Risk
9278-VZKCD,52,109.1,5647.95,0,1,2,0,0.17008016,0,Low Risk
8008-OTEZX,35,19.65,708.8,1,2,3,0,0.0033867673,0,Low Risk
2773-OVBPK,67,111.3,7567.2,2,1,0,0,0.16553535,0,Low Risk
5999-LCXAO,1,29.9,29.9,0,0,3,0,0.35401532,0,Low Risk
